127.0.0.1 - - [21/Jul/2015:14:47:23 +0200] "GET /cargocpc/index.html HTTP/1.1" 200 124
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-issue-link-confluence-plugin:confluence-page-resource/templates/dialog/searchresult-html.js?locale=fr-FR HTTP/1.1" 200 4968
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/Avatar.js?locale=fr-FR HTTP/1.1" 200 3465
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.21/_/download/resources/com.atlassian.jira.jira-invite-user-plugin:inviteuser-signup-resources/inviteuser-signup.js?locale=fr-FR HTTP/1.1" 200 580
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarManager.js?locale=fr-FR HTTP/1.1" 200 9838
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:jqlautocomplete/JQLAutoComplete.js?locale=fr-FR HTTP/1.1" 200 120838
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarUtil.js?locale=fr-FR HTTP/1.1" 200 5677
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarStore.js?locale=fr-FR HTTP/1.1" 200 16037
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/GravatarUtils.js?locale=fr-FR HTTP/1.1" 200 1069
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker-trigger/initAvatarPickerTrigger.js HTTP/1.1" 200 4500
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:croneditor/croneditor.js HTTP/1.1" 200 2658
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarPicker-templates.js?locale=fr-FR HTTP/1.1" 200 4170
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/path.js?locale=fr-FR HTTP/1.1" 200 607
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-create-issue/issue-create.js?locale=fr-FR HTTP/1.1" 200 30376
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/c60928d5dc1470a907a92c72953e5fb2-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:bamboo-soy-resources/bamboo-components.soy.js?locale=fr-FR HTTP/1.1" 200 4551
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/resource-uris.js?locale=fr-FR HTTP/1.1" 200 722
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarPicker.js?locale=fr-FR HTTP/1.1" 200 17874
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-create-issue/issue-edit-templates.js?locale=fr-FR HTTP/1.1" 200 8140
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/base64decode.js?locale=fr-FR HTTP/1.1" 200 2515
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/utility.js?locale=fr-FR HTTP/1.1" 200 8651
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/polyfill.js?locale=fr-FR HTTP/1.1" 200 11942
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/attach-screenshot-form-soy.js?locale=fr-FR HTTP/1.1" 200 3543
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.6/_/download/resources/com.atlassian.administration.atlassian-admin-quicksearch-jira:admin-quicksearch-webresources/adminQuickNav.js?locale=fr-FR HTTP/1.1" 200 1206
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/issue-paste.js?locale=fr-FR HTTP/1.1" 200 14859
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.0.12/_/download/resources/com.atlassian.jira.plugins.jira-browser-metrics:jira-browser-metrics/browser-metrics-dialogs.js HTTP/1.1" 200 7187
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/requireDeployJava.js?locale=fr-FR HTTP/1.1" 200 1413
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.0.12/_/download/resources/com.atlassian.jira.plugins.jira-browser-metrics:jira-browser-metrics/browser-metrics.js HTTP/1.1" 200 6143
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/html5.js?locale=fr-FR HTTP/1.1" 200 32077
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/NewsletterSignup.js?locale=fr-FR HTTP/1.1" 200 3133
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/initNewsletterSignup.js?locale=fr-FR HTTP/1.1" 200 618
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/NewsletterSignup.soy.js?locale=fr-FR HTTP/1.1" 200 1209
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:browser-util/browser-util.js HTTP/1.1" 200 733
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/deployJava.js?locale=fr-FR HTTP/1.1" 200 52083
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/keymaster.js?locale=fr-FR HTTP/1.1" 200 9780
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:project-centric-navigation-user-options/project-centric-navigation-dark-feature-controller.js?locale=fr-FR HTTP/1.1" 200 6728
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/Analytics.js?locale=fr-FR HTTP/1.1" 200 936
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/amd-wrappers.js?locale=fr-FR HTTP/1.1" 200 377
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:project-centric-navigation-user-options/project-centric-navigation-user-options.js?locale=fr-FR HTTP/1.1" 200 269
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/KeyTester.js?locale=fr-FR HTTP/1.1" 200 1873
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/UndoManager.js?locale=fr-FR HTTP/1.1" 200 2811
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/keymaster-setup.js?locale=fr-FR HTTP/1.1" 200 775
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/TextareaManipulator.js?locale=fr-FR HTTP/1.1" 200 7145
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/UndoableTextarea.js?locale=fr-FR HTTP/1.1" 200 3424
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/WikiEnabledTextarea.js?locale=fr-FR HTTP/1.1" 200 9379
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources-init/wiki-editor-init.js HTTP/1.1" 200 905
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/WikiEditor.js?locale=fr-FR HTTP/1.1" 200 12606
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher.js?locale=fr-FR HTTP/1.1" 200 10506
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher_old.js?locale=fr-FR HTTP/1.1" 200 4829
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/inline-dialog.js?locale=fr-FR HTTP/1.1" 200 35420
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header/init-dropdown2.js HTTP/1.1" 200 3382
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher_old-soy.js?locale=fr-FR HTTP/1.1" 200 6649
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/2.1/_/download/resources/com.atlassian.jira.jira-tzdetect-plugin:tzdetect-lib/tzdetect-banner.js?locale=fr-FR HTTP/1.1" 200 11505
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher-soy.js?locale=fr-FR HTTP/1.1" 200 7294
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header/header-dropdown.js?locale=fr-FR HTTP/1.1" 200 2916
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/2.1/_/download/resources/com.atlassian.jira.jira-tzdetect-plugin:tzdetect-lib/tzdetect.soy.js?locale=fr-FR HTTP/1.1" 200 2328
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/wiki-editor-soy.js?locale=fr-FR HTTP/1.1" 200 17968
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:lib/namespaces.js HTTP/1.1" 200 117
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:lib/brace.js HTTP/1.1" 200 18967
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/lib/marionette.adapter.js HTTP/1.1" 200 97
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/MarionetteMixins.js HTTP/1.1" 200 1069
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/backbone-0.9.2-events-patch.js HTTP/1.1" 200 1915
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/backbone-0.9.2-misc-patch.js HTTP/1.1" 200 496
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/LinkRegion.js HTTP/1.1" 200 1796
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/lib/backbone.marionette-noconflict-1.4.1.js HTTP/1.1" 200 71874
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/CollectionView.js HTTP/1.1" 200 2091
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/ReplaceRegion.js HTTP/1.1" 200 1998
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/Controller.js HTTP/1.1" 200 202
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/Application.js HTTP/1.1" 200 1175
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/CompositeView.js HTTP/1.1" 200 1138
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/Layout.js HTTP/1.1" 200 363
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/ItemView.js HTTP/1.1" 200 1341
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/DialogView.js HTTP/1.1" 200 6464
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/AppModule.js HTTP/1.1" 200 8403
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:marionette/InlineDialogView.js HTTP/1.1" 200 2689
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:tipsy/jquery.hoverIntent.min.js HTTP/1.1" 200 1476
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:tipsy/TipsyView.js HTTP/1.1" 200 2133
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:jqueryutils/CatchExceptions.js HTTP/1.1" 200 860
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:jqueryutils/ConcurrentDeferred.js HTTP/1.1" 200 1176
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:jqueryutils/RecurringPromise.js HTTP/1.1" 200 2635
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:jqueryutils/ScrollLock.js HTTP/1.1" 200 931
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/IssueViewerAppModule.js?locale=fr-FR HTTP/1.1" 200 1267
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/Issue.js?locale=fr-FR HTTP/1.1" 200 766
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/IssueViewer.js?locale=fr-FR HTTP/1.1" 200 14851
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/PanelModel.js?locale=fr-FR HTTP/1.1" 200 1610
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/PanelsGroupModel.js?locale=fr-FR HTTP/1.1" 200 2166
192.168.123.146 - - [21/Jul/2015:14:49:34 +0200] "GET /jira/s/25d1567edcd9737e0231c8b04fe4dc03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/PanelsCollection.js?locale=fr-FR HTTP/1.1" 200 1787
